Match Point|Name|Geography|Watsonline|Watsonline URL|Wikipedia|Wikipedia URL|Met Collection|Met Collection URL|NAARCO|NAARCO URL|Medium|Birth Year|Death Year|Cross-Index|Wikidata ID|ULAN ID|VIAF URI|NACO|Alternate name(s)|Last name|First name
NA-1481|Vincent, Zacharie|Eastern Oklahoma|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Vincent,%20Zacharie%22%20or%20%22Zacharie%20Vincent%22&searchscope=1&SORT=A|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=22f5263d-e755-42f4-97d5-5e7c00c46762|draftsperson; painter|1815|1886||Q28470603||http://viaf.org/viaf/1147602519357641667|no2021005802|Telari-o-lin|Vincent|Zacharie
NA-1600|Waindubence, Gordon|Midwest & Central Canada|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Waindubence%2C%20Gordon%22%20or%20%22Gordon%20Waindubence%22)%20or%20(%22Waindubence%22)&searchscope=1&SORT=R|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=062e01b4-417e-460c-af18-6bf98888f4b3|carver; carver (wood); draftsperson|1953|||Q121130249||||Waindubence|Waindubence|Gordon
NA-1026|Wakemup, Rory|Midwest & Central Canada|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22rory+wakemup%22+or+%22Rory+Erler+Wakemup%22+or+%22wakemup%2C+rory%22&searchscope=1&sortdropdown=-&SORT=D&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22rory+wakemup%22+or+%22Rory+Erler+Wakemup%22%26SORT%3DD|||||||multidisciplinary artist||||Q86742652||||Rory Erler Wakemup|Wakemup|Rory
NA-1485|Walkingstick, Karin|Eastern Oklahoma|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Walkingstick,%20Karin%22%20or%20%22Karin%20Walkingstick%22&searchscope=1&SORT=A|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=293d7458-d18b-49eb-8ab1-7e620d094729|ceramicist / potter||||Q121130385|||||Walkingstick|Karin
NA-0333|WalkingStick, Kay|Eastern Oklahoma|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22WalkingStick,%20Kay%22%20or%20%22Kay%20Walkingstick%22&searchscope=1&SORT=A|Wikipedia|https://en.wikipedia.org/wiki/Kay_WalkingStick|Met Collection|https://www.metmuseum.org/art/collection/search?q=Kay+Walkingstick&searchField=ArtistCulture|NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=daaa41db-1fa2-487e-bb81-59126f00b2f4|illustrator; mixed-media artist; painter; printmaker|1935|||Q6380307|500127714|http://viaf.org/viaf/74108175|n91028542|Oodolanuhsdi|WalkingStick|Kay
NA-1400|Wall, Adrian|Southwest|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Wall%2C+Adrian%22+or+%22Adrian+Wall%22+not+%22schiess%22+not+%22monolith%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Wall%2C+Adrian%22+or+%22Adrian+Wall%22%26SORT%3DA|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=df7c5e37-b8ec-435e-bd54-318f5d065d37|carver; carver (wood); glass artist; jewelry artist; sculptor|1970|||Q4685418||http://viaf.org/viaf/40615616|n50019648|Adrian M. Wall|Wall|Adrian
NA-1489|Wallace, Alan|Pacific|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Wallace,%20Alan%22%20or%20%22Alan%20Wallace%22&searchscope=1&SORT=A|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=a5a85d31-769c-4b4e-b016-8cbdf3ee08a0|jewelry artist; painter|1949|||Q120966392||||Allan Wallace|Wallace|Alan
NA-0936|Wallace, Denise|Alaska & Northern Canada|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Wallace%2C%20Denise%22%20or%20%22Denise%20Wallace%22)%20or%20(%22Denise%20H.%20Wallace%22%20or%20%22Denise%20Hottinger%22%20or%20%22Denise%20Hottinger%20Wallace%22)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/Denise_Wallace|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=7ff1d7ba-dae2-4302-ad73-1d92aa65857c|jewelry artist; mask maker; ceramicist / potter|1957|||Q30502083|500127716|http://viaf.org/viaf/96625849|no2007122773|Denise H. Wallace; Denise Hottinger; Denise Hottinger Wallace|Wallace|Denise
NA-1491|Wallace, Kathy|Pacific|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=((%22Wallace%2C%20Kathy%22%20or%20%22Kathy%20Wallace%22%20or%20%22katherine%20wallace%22)%20or%20(%22Katherine%20Gale%20Wallace%22%20or%20%22Kathy%20Gale%20Wallace%22))%20and%20not%20(%22Katherine%20Wallace%20Paris%22)&searchscope=1&SORT=R|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=199acd24-071f-42b7-8702-a7175e9b1d33|basket maker|1947|2020||Q121130387||||Katherine (Kathy) Gale Wallace; Katherine Gale Wallace; Kathy Gale Wallace|Wallace|Kathy
NA-1492|Wallace, Liz|Navajo Region; Pacific|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Wallace%2C%20Liz%22%20or%20%22Liz%20Wallace%22%20or%20%22Elizabeth%20Wallace%22)%20and%20(%22indigenous%22%20or%20%22native%20american%22)&searchscope=1&SORT=R|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=5c1a080f-a0f8-4cde-b3fd-3610c65ba444|jewelry artist; painter|1975|||Q121130443||http://viaf.org/viaf/19166108676685921190|no2022099514|Elizabeth Wallace|Wallace|Liz
NA-0409|Wallowing Bull, Star|Midwest & Central Canada|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Wallowing%20Bull%2C%20Star%22%20or%20%22Star%20Wallowing%20Bull%22)%20or%20(%22Star%20Big%20Bear%22%20or%20%22Starr%20Wallowing%20Bull%22%20or%20%22starr%20big%20bear%22)%20or%20(%22star%20bigbear%22)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/Star_Wallowing_Bull|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=9f041b47-0a1d-4bad-86b3-e0eb378db3c8|draftsperson; painter|1973|||Q96419411||http://viaf.org/viaf/78149365959585600192|no2017050731         |Star Big Bear; Starr Big Bear; Starr Bigbear; Starr W. Big Bear; Starr W. Bigbear; Starr Wallowing Bull|Wallowing Bull|Star
NA-1493|Wapp, Edward|Southern Plains|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Wapp%2C%20Edward%22%20or%20%22Edward%20Wapp%22%20or%20%22Ed%20Wapp%22)&searchscope=1&SORT=R|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=d7055581-91ce-4734-b610-e48fef6e14c2|beadwork artist; carver; carver (wood); regalia maker|1943|2016||Q121070505||http://viaf.org/viaf/219409648||Ed Wapp; Ed Wapp Jr.; Edd Wapp, Jr.; Edward Wapp Wahpeconiah Jr.; Edward Wapp, Jr.; Wahpeconiah|Wapp|Edward
NA-0017|Wapp, Josephine|Southern Plains|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Wapp%2C%20Josephine%22%20or%20%22Josephine%20Wapp%22)%20or%20(%22Josephine%20Myers%20Wapp%22)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/Josephine_Myers-Wapp|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=d1a25f22-2600-46a6-b1f2-cc0c3c9c7464|textile/fiber artist; weaver|1912|2014||Q36565299|500487629|http://viaf.org/viaf/4195159820912314000005|no2022126668|Josephine Myers Wapp; Josephine Myers-Wapp|Wapp|Josephine
NA-0433|War Soldier, Billy Soza|Pacific; Western|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=((%22War%20Soldier%2C%20Billy%20Soza%22%20or%20%22Billy%20Soza%20War%20Soldier%22)%20or%20(%22Bill%20Soza%20Warsoldier%22))%20or%20(%22Billy%20Warsoldier%22%20or%20%22billy%20war%20soldier%22)&searchscope=1&SORT=R|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=3f62ddbe-b755-4f32-8251-af205da1ba0f|draftsperson; painter|1949|2014||Q115170649|500127535|http://viaf.org/viaf/96624137|no2002053910|Bill Soza Warsoldier; Bill Soza; Bill Soza Warsoldier; Billa Soza War Soldier; Billy Soza; Billy War Soldier; Billy War Soldier Soza; Billy Warsoldier|War Soldier|Billy Soza
NA-1499|Watchetaker, George Woogie|Southern Plains|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Watchetaker%2C%20George%22%20or%20%22George%20Woogie%20Watchetaker%22)%20or%20(%22woogie%20watchetaker%22%20or%20%22george%20smith%20watchetaker%22)%20or%20(%22george%20smith%20woogie%20watchetaker%22)&searchscope=1&SORT=R|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=7c21bd6d-c8fa-4ae9-9f7d-68c111978841|painter; printmaker|1916|1993||Q121130242||||"George ""Woogie"" Watchetaker; George Smith ""Woogie"" Watchetaker; George Watchetaker; George Smith Watchetaker; Hide Away; Woogie Watchetaker"|Watchetaker|George Woogie
NA-2071|Watso, Helen|Northeast|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Watso,%20Helen%22%20or%20%22Helen%20Watso%22&searchscope=1&SORT=A|||||||painter|1959|||Q115611079|||||Watso|Helen
NA-0293|Watt, Marie|Northeast|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Watt%2C%20Marie%22%20or%20%22Marie%20Watt%22)%20and%20not%20(%22115.01%20J76%22)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/Marie_Watt|Met Collection|https://www.metmuseum.org/art/collection/search?q=Watt, Marie&searchField=ArtistCulture|NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=f032e2b9-40fa-4c96-ba16-7ddb42b00e9d|installation artist; mixed-media artist; printmaker; sculptor; textile/fiber artist|1967|||Q6763068|500487556|http://viaf.org/viaf/261217234|no2012128196|Marie K. Watt|Watt|Marie
NA-2072|Waupoose-Fox, Elroy J.|Midwest & Central Canada|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Waupoose-Fox%2C%20Elroy%20J.%22%20or%20%22Elroy%20J.%20Waupoose-Fox%22)%20or%20(%20%22Elroy%20Waupoose-Fox%22)&searchscope=1&SORT=R|||||||mixed-media artist|1959|||Q121130218|||||Waupoose-Fox|Elroy J.
NA-1502|Weahkee, Teddy|Southwest|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Weahkee%2C%20Teddy%22%20or%20%22Teddy%20Weahkee%22)%20or%20(%22Ted%20Weahkee%22%20or%20%22Teddie%20Weakee%22%20or%20%22Theodore%20Weahkee%22)&searchscope=1&SORT=R|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=1e1fd554-66c9-403a-82bf-1901e150c1cb|carver; carver (fetish); carver (stone); jewelry artist; painter|1900|1965||Q104564128|500127724|http://viaf.org/viaf/96625923||Ted Weahkee; Teddie Weahke; Teddie Weake; Teddie Weakee; Teddy; Weahkee?; Teddy Weakee; Theodore Weahkee; Weahkie; Weakie; Wiacke; Teddie Weahkee|Weahkee|Teddy
NA-1503|Weavel, Tonia|Eastern Oklahoma|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Weavel%2C%20Tonia%22%20or%20%22Tonia%20Weavel%22%20or%20%22Tonia%20Hogner%20Weavel%22)%20or%20(%22Tonia%20Hogner-Weavel%22)&searchscope=1&SORT=R|||||||fashion/clothing designer; regalia maker; textile/fiber artist||||Q121344661||||Tonia Hogner Weavel|Weavel|Tonia
NA-2073|Weber, Isaac Narciso|Midwest & Central Canada|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Weber%2C%20Isaac%20Narciso%22%20or%20%22Isaac%20Narciso%20Weber%22)%20or%20(%22Isaac%20Weber%22)&searchscope=1&SORT=R|||||||painter|1987|||Q115620189|||||Weber|Isaac Narciso
NA-1507|Wee Láy Láq, Laura|Northwest|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Wee%20Láy%20Láq,%20Laura%22%20or%20%22Laura%20Wee%20Láy%20Láq%22&searchscope=1&SORT=A|Wikipedia|https://en.wikipedia.org/wiki/Laura_Wee_L%C3%A1y_L%C3%A1q|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=7da1b86d-3b6a-4469-a995-e755b8917668|ceramicist / potter|1952|||Q63283622||http://viaf.org/viaf/104980575|||Wee Láy Láq|Laura
NA-0322|West, W. Richard, Sr.|Southern Plains|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22W.+Richard+West%2C++Sr.%22+or+%22Dick+West%22+or+%22W.+Richard+West%22+not+%22west%2C+jr.%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22W.+Richard+West%2C++Sr.%22+or+%22Dick+West%22+or+%22W.+Richard+West%22%26SORT%3DA|Wikipedia|https://en.wikipedia.org/wiki/W._Richard_West_Sr.|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=5718730c-eb9e-4cca-b14f-b8f005446b59|carver; carver (wood); illustrator; painter; printmaker|1912|1996||Q7945943|500127735|http://viaf.org/viaf/35872678|n85007904|"Dr. Walter Richard West; Lightfooted Runner; Richard West; Rick West; W.; Richard ""Dick"" West, Sr.; W. Richard West; W. Richard West Sr.; Wah-pah; Nahyah; Wah-Pah-Nah-Yah; Walter Richard West; Wapah Nahyah; Light Footed Runner; W. Richard (Dick) West"|West|Dick
NA-0991|Westerman Griffin, Gwen|Great Plains|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Westerman%20Griffin%2C%20Gwen%22%20or%20%22Gwen%20Westerman%22)%20or%20(%22Gwen%20Griffin%22%20or%20%22Gwen%20N.%20Westerman%22)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/Gwen_Westerman|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=0e8b25de-5b52-41e2-a4b9-89b7ef0ff4cf|textile/fiber artist|1957|||Q19667478||http://viaf.org/viaf/250751958|n2012037476|Gwen Griffin; Gwen N. Westerman; Gwen Westerman; Gwen Westerman-Griffin|Westerman Griffin|Gwen
NA-0217|Wheeler, Margaret Roach|Eastern Oklahoma; Southeast|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Wheeler%2C+Margaret+Roach%22+or+%22Margaret+Roach+Wheeler%22+or+%22margaret+wheeler%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Wheeler%2C+Margaret+Roach%22+or+%22Margaret+Roach+Wheeler%22%26SORT%3DA|Wikipedia|https://en.wikipedia.org/wiki/Margaret_Roach_Wheeler|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=37cd77aa-4590-429b-ad7a-7d7a057e3fac|fashion/clothing designer; regalia maker; textile/fiber artist; weaver|1943|||Q56045267||||Margaret Wheeler|Wheeler|Margaret Roach
NA-1982|Whirlwind, Denton Fast|Great Plains|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Whirlwind,%20Denton%20Fast%22%20or%20%22Denton%20Fast%20Whirlwind%22&searchscope=1&SORT=A|||||||painter|1976|||Q121070484|||||Whirlwind|Denton Fast
NA-1517|White Hawk, Dyani|Great Plains|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22White+Hawk%2C+Dyani%22+or+%22Dyani+White+Hawk%22+or+%22Dyani+Reynolds+White+Haw%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22White+Hawk%2C+Dyani%22+or+%22Dyani+White+Hawk%22%26SORT%3DA|Wikipedia|https://en.wikipedia.org/wiki/Dyani_White_Hawk|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=6897a07b-b416-45d8-859f-528a1f07405e|beadwork artist; mixed-media artist; painter; printmaker; quillwork artist|1976|||Q23409621|500487604|http://viaf.org/viaf/1166159820902514000001|n2013076102|Dyani Reynolds-White Hawk; Dyani Reynolds-White-Hawk; Dyani White Hawk Polk|White Hawk|Dyani
NA-0368|White Horse|Southern Plains|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=((%22White%20Horse%22%20or%20%22chief%20white%20horse%22)%20and%20(%22indigenous%22%20or%20%22native%20american%22%20or%20%22kiowa%22%20or%20%22Ka%27igwu%22))%20or%20(%22Tsen-T%27ainte%22)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/White_Horse_(Kiowa_leader)|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=a6080ab9-0318-432f-83c6-96dd13b96f23|draftsperson; ledger artist; painter|1847 (circa)|1892||Q3567772|500127745|http://viaf.org/viaf/96626103||White Horse (Kiowa); Chief White Horse; Tsen T'ainte; Tsen-tainte|White Horse|
NA-1511|White, Delina|Midwest & Central Canada|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22White,%20Delina%22%20or%20%22Delina%20White%22&searchscope=1&SORT=A|Wikipedia|https://en.wikipedia.org/wiki/Delina_White|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=06270e68-cfc3-4f9d-b012-05db8bd908c7|beadwork artist; fashion/clothing designer; jewelry artist||||Q96622239|||||White|Delina
NA-2074|White, Jennifer L.|Great Plains|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22White%2C%20Jennifer%20L.%22%20or%20%22Jennifer%20L.%20White%22%20or%20%22Jennifer%20White%22)%20and%20not%20(%22Jennifer%20White-Th%C3%A9venot%22%20or%20%22Jennifer%20White-johnson%22)&searchscope=1&SORT=R|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=61187b96-6450-4066-91ed-9e62d3deb14e|painter|1980|||Q121130329||http://viaf.org/viaf/250399509|no2014027462|Jennifer White|White|Jennifer L.
NA-0435|White, Randy Lee|Great Plains|Watsonline|https://library.metmuseum.org/search/X?SEARCH=(%22r.%20lee%20white%22%20or%20%22white%2C%20r.%20lee%22)%20or%20(%22randy%20lee%20white%22%20or%20%22white%2C%20randy%20lee%22)&searchscope=1&SORT=R|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=7922dc9b-b736-4fb4-9324-3e5b13ab15b6|painter; printmaker|1951|||Q107664291|500065421|http://viaf.org/viaf/30952212|n84221952|R. Lee White; Randy L. White; Randy Lee; White Horse; Randy Lee Whitehorse; Whitehorse (Randy Lee White)|White|Randy Lee
NA-1513|White, William|Northwest|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(((%22*White%2C%20William%22%20or%20%22William%20White%22)%20and%20(%22indigenous%22%20or%20%22native%20american%22))%20and%20not%20(%22240.3%20F735%22))%20and%20not%20(%22William%20White%20Howells%22)&searchscope=1&SORT=R|||||||basket maker|1960|||Q121344692|500356255|http://viaf.org/viaf/309816805||Tsymiyaanbiin|White|William
NA-0394|Whitehorse, Emmi|Navajo Region|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Whitehorse,%20Emmi%22%20or%20%22Emmi%20Whitehorse%22&searchscope=1&SORT=A|Wikipedia|https://en.wikipedia.org/wiki/Emmi_Whitehorse|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=edb82d64-227b-4694-a667-26f74a20af6f|mixed-media artist; painter; printmaker|1956|||Q5373581|500127750|http://viaf.org/viaf/38689954|n98050688||Whitehorse|Emmi
NA-1419|Whitehorse, Roland N.|Southern Plains|Watsonline|https://library.metmuseum.org/search/?searchtype=X&searcharg=%22roland+n.+whitehorse%22+or+%22Roland+Noah+Whitehorse%22+or+%22Roland+Whitehorse%22&searchscope=1&HISTORY=|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=1545b49f-c0be-463a-a0bb-a1f98002fbd8|draftsperson; illustrator; painter; sculptor|1921|1998||Q104568166||||Roland Noah Whitehorse; Roland Whitehorse|Whitehorse|Roland N.
NA-1420|Whiteman, Jr., Alfred|Southern Plains|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Whiteman%2C+Jr.%2C+Alfred%22+or+%22Alfred+Whiteman%2C+Jr.%22+or+%22alfred+whiteman%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Whiteman%2C+Jr.%2C+Alfred%22+or+%22Alfred+Whiteman%2C+Jr.%22%26SORT%3DA|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=e5133696-395f-4968-8eb4-0f67e0291fbf|painter|1928|1980||Q104568300|500127751|http://viaf.org/viaf/96626157|no2022109609|Alfred Whiteman; A. Whiteman; Sitting Bear|Whiteman|Alfred
NA-0277|Whitman, Richard Ray|Eastern Oklahoma|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Whitman%2C%20Richard%20Ray%22%20or%20%22Richard%20Ray%20Whitman%22)%20or%20(%22Richard%20Ray%20Wittman%22%20or%20%22richard%20whitman%22)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/Richard_Ray_Whitman|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=1f627c19-bc64-499c-bc03-07cba81136b3|installation artist; painter; photographer; printmaker; time-based media artist|1949|||Q7328608|500127754|http://viaf.org/viaf/96626188|nr95043691|Richard Ray; Richard Ray Wittman; Richard Whitman; T'so-ya-ha|Whitman|Richard Ray
NA-2129|Wilbur-Peterson, Andy|Northwest|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22andrew+wilbur%22+or+%22andy+wilbur%22+or+%22wilbur%2C+andy%22+or+%22wilbur-foster%2C+andy%22&searchscope=1&sortdropdown=-&SORT=R&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22andrew+wilbur%22+or+%22andy+wilbur%22%26SORT%3DR|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=57edfaf8-77eb-494a-b9e7-e52f40c80b2c|carver; carver (wood); drum maker; mask maker; painter; textile/fiber artist; totem pole artist|1955|||Q115620407|500355893|http://viaf.org/viaf/309816654||Andrew Wilbur; Andrew Wilbur-Foster|Wilbur|Andy
NA-0175|Wilbur, Matika|Northwest|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Wilbur%2C%20Matika%22%20or%20%22Matika%20Wilbur%22)%20or%20(%22Matika%20Lorraine%20Wilbur%22%20or%20%22matika%20l.%20wilbur%22)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/Matika_Wilbur|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=34890793-7126-45ab-b6ca-b795b9ed037e|photographer|1984|||Q26210627||http://viaf.org/viaf/295163332124402640916|no2021114269|Matika Lorraine Wilbur|Wilbur|Matika
NA-1524|Wilcox, Dwayne|Great Plains|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Wilcox%2C+Dwayne%22+or+%22Dwayne+Wilcox%22+or+%22Dwayne+Chuck+Wilcox%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Wilcox%2C+Dwayne%22+or+%22Dwayne+Wilcox%22%26SORT%3DA|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=e4da99f8-5e25-4b17-a53c-7b8eabdd416e|cartoonist / comic book artist; dollmaker/katsina carver; draftsperson; ledger artist; mask maker; mixed-media artist; sculptor|1957|||Q121070498||http://viaf.org/viaf/32164295073608412014|no2022007612|"D.C.W. (Dwayne Chuck Wilcox); DCW (Dwayne Chuck Wilcox); Dwayne ""Chuck"" Wilcox"|Wilcox|Dwayne
