Match point|ULAN concat|Wikidata concat|VIAF concat|LC concat|Name|Label|Birth date|Death date|Ancestry/Heritage|Indexes|Description|Watsonline|Watsonline URL|Met Collection|Met Collection URL|Wikipedia|Wikipedia URL|Art Asia America|AAA URL
AAPI-0254|500076613|Q21177734|96224236|no93021378|Kanemitsu, Matsumi |Matsumi Mike Kanemitsu|1922|1992|Japanese||painter;printmaker|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kanemitsu%2C+Matsumi%20Mike%22%20or%20%22Matsumi%20Mike%20Kanemitsu%22&searchscope=1|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Matsumi+Kanemitsu%22|Wikipedia|https://en.wikipedia.org/wiki/Matsumi_Kanemitsu|artasiamerica|http://artasiamerica.org/artist/detail/169
AAPI-0255||Q22247120|2366310|nr96017794|Kang, Ik-Joong|Ik-Joong Kang|1960||Korean||installation artist;painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kang%2C+Ik-Joong%22%20or%20%22Ik-Joong%20Kang%22&searchscope=1|||||artasiamerica|http://artasiamerica.org//artist/detail/26
AAPI-1026||Q88049795|||Kang, Tae Ho|Tae Ho Kang|1945||Korean||collagist;mixed-media artist|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Kang%2C%20Tae%20Ho%22%20or%20%22Tae%20Ho%20Kang%22)&searchscope=1&SORT=R||||||
AAPI-0929||Q23682437|||Kano, Betty Nobue|Betty Kano|1944||Japanese||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Kano, Betty""%20or%20""Betty Kano""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Betty_Nobue_Kano||
AAPI-0256||Q110772177|||Kao, Amy|Amy Kao|1974||Taiwanese||draftsperson;installation artist;printmaker|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kao%2C+Amy%22%20or%20%22Amy%20Kao%22&searchscope=1|||||artasiamerica|http://artasiamerica.org//artist/detail/116
AAPI-1081|||||Kao, Mary Uyematsu|Mary Uyematsu Kao|||Japanese||photographer;designer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=Mary+Uyematsu+Kao&searchscope=1||||||
AAPI-1313|||||Kapadia, Jesal|Jesal Kapadia|||Indian||photographer;time-based media artist;performance artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Kapadia, Jesal""%20or%20""Jesal Kapadia""&searchscope=1&SORT=A"||||||
AAPI-0258||Q9475740|43246863|n84154453|Kato, Taizo|Taizo Kato|1888|1924|Japanese||photographer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kato,%20Taizo%22%20or%20%22Taizo%20Kato%22&searchscope=1&SORT=A||||||
AAPI-0259|500122674|Q6869274|96586014|no97029504|Kawabata, Minoru|Minoru Kawabata|1911|2001|Japanese||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kawabata%2C+Minoru%22%20or%20%22Minoru%20Kawabata%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Minoru_Kawabata||
AAPI-1048|500120601|Q698256|100269964|n85200387|Kawara, On|On Kawara|1932|2014|Japanese||conceptual artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22On+Kawara%22+or+%22Kawara+On%22&searchscope=1|Met Collection|https://www.metmuseum.org/art/collection/search?q=On+Kawara&searchField=ArtistCulture|Wikipedia|https://en.wikipedia.org/wiki/On_Kawara||
AAPI-1213||Q2600072|101388394|n2009064433|Kawasaki, Audrey|Audrey Kawasaki|1982||Japanese||painter;illustrator|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Kawasaki, Audrey""%20or%20""Audrey Kawasaki""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Audrey_Kawasaki||
AAPI-0260||Q28086368|||Kay, Lori|Lori Kay|1962||Filipino/a/x||mixed-media artist;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kay%2C+Lori%22%20or%20%22Lori%20Kay%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Lori_Kay||
AAPI-0784|||||Kee, Hu Wai|Hu Wai Kee|1890|1965|Chinese;Hawaiian (Kamaʻāina)||painter|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Kee%2C%20Hu%20Wai%22%20or%20%22Hu%20Wai%20Kee%22%20or%20%22Hu%20Wai%20Key%22)&searchscope=1&SORT=R||||||
AAPI-1165||Q51336978|||Khan, Baseera|Baseera Khan|1980||Indian||performance artist;sculptor;installation artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Khan, Baseera""%20or%20""Baseera Khan""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Baseera_Khan||
AAPI-1075||Q6958084|315534045|no2013093248|Naeem Khan|Naeem Khan|1958||Indian||designer|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Khan, Naeem""%20or%20""Naeem Khan""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Naeem_Khan||
AAPI-1314||Q94875011|61286921|no2005101488|Khurana, Sarita|Sarita Khurana|1970||Indian||time-based media artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Khurana, Sarita""%20or%20""Sarita Khurana""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Sarita_Khurana||
AAPI-0262||Q19874857|||Khurana, Swati|Swati Khurana|1975||Indian||collagist;draftsperson;installation artist;textile/fiber artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Khurana,%20Swati%22%20or%20%22Swati%20Khurana%22&searchscope=1&SORT=A|||Wikipedia|https://en.wikipedia.org/wiki/Swati_Khurana|artasiamerica|http://artasiamerica.org/artist/detail/118
AAPI-1024|500684098|Q7496420|313502728|no2015013201|Kihara, Shigeyuki|Shigeyuki Kihara|1975||Samoan;Japanese||photographer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Yuki+Kihara%22+or+%22Kihara%2C+Yuki%22&searchscope=1|Met Collection|https://www.metmuseum.org/art/collection/search?q=Shigeyuki+Kihara&sortBy=Relevance&pageSize=0|Wikipedia|https://en.wikipedia.org/wiki/Yuki_Kihara ||
AAPI-1111|||||Kim, Alison|Alison Kim|1955||Korean;Chinese;Hawaiian (Kamaʻāina)|||Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Kim%2C%20Alison%22%20or%20%22Alison%20Kim%22%20not%20dalinka)&searchscope=1&SORT=R||||||
AAPI-0265|500329273|Q5004402|9765474|nr99017354|Kim, Byron|Byron Kim|1961||Korean||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kim%2C+Byron%22%20or%20%22Byron%20Kim%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Byron_Kim|artasiamerica|http://artasiamerica.org//artist/detail/171
AAPI-1214||Q96348605|||Kim, Byungki|Byungki Kim|1916|2022|Korean||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Kim, Byungki""%20or%20""Byungki Kim""&searchscope=1&SORT=A"||||||
AAPI-0266||Q19664324|3597150203820203250003||Kim, Christine Sun|Christine Sun Kim|1980||Korean||draftsperson;performance artist;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kim%2C+Christine%20Sun%22%20or%20%22Christine%20Sun%20Kim%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Christine_Sun_Kim||
AAPI-0267|||||Kim, Cindy Ji Hye|Cindy Ji Hye Kim|1990||Korean||draftsperson;painter;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kim%2C+Cindy%20Ji%20Hye%22%20or%20%22Cindy%20Ji%20Hye%20Kim%22&searchscope=1||||||
AAPI-0268|||||Kim, Ernie|Ernie Kim|1918|1997|Korean||ceramicist / potter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Kim, Ernie""%20or%20""Ernie Kim""&searchscope=1&SORT=A"||||||
AAPI-0269|||||Kim, Evgenia|Evgenia Kim|1988||Korean||book/paper/zine artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kim%2C+Evgenia%22%20or%20%22Evgenia%20Kim%22&searchscope=1||||||
AAPI-0271||Q111473635|||Heejung Kim|Heejung Kim|||Korean||painter;draftsperson;sculptor;installation artist;book/paper/zine artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Kim, Heejung""%20or%20""Heejung Kim""&searchscope=1&SORT=A"|||||artasiamerica|http://artasiamerica.org//artist/detail/173
AAPI-0272|||||Kim, Intae|Intae Kim|1947||Korean||photographer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kim%2C+Intae%22%20or%20%22Intae%20Kim%22&searchscope=1||||||
AAPI-0273|500348677|Q22278611|294554231|no2001064110|Kim, Jin Soo|Jin Soo Kim|1950||Korean||installation artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kim%2C+Jin%20Soo%22%20or%20%22Jin%20Soo%20Kim%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Jin_Soo_Kim||
AAPI-0274|500609784|Q111420022|||"Kim, Jung Hyang ""Daru"""|"Jung Hyang ""Daru"" Kim"|1955||Korean||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%28%22Jung+Hyang+Kim%22%29+or+%28%22Kim%2C+Jung+Hyang%22%29+or+%28daru+and+kim%29&searchscope=1&sortdropdown=-&SORT=R&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%28%22Jung+Hyang+Kim%22%29+or+%28%22Kim%2C+Jung%22%29+or+%28daru+and+kim%29%26SORT%3DR|||||artasiamerica|http://artasiamerica.org/artist/detail/119
AAPI-0275||Q110700533|||Mikyung Kim|Mikyung Kim|1956||Korean||sculptor;installation artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Kim, Mikyung""%20or%20""Mikyung Kim""&searchscope=1&SORT=A"|||||artasiamerica|http://artasiamerica.org//artist/detail/174
AAPI-0749||Q102191028|||Kim, Myong Hi|Myong Hi Kim|1949||Korean||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kim%2C+Myong%20Hi%22%20or%20%22Myong%20Hi%20Kim%22&searchscope=1||||||
AAPI-0276||Q56868112|39337340|nr2006008180|Kim, Po|"Po-hyun ""Po"" Kim"|1917|2014|Korean||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Kim, Po""%20or%20""Po-hyun ""Po"" Kim""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Po_Kim||
AAPI-1099||Q111182173|||Shin il Kim|Shin Il Kim|1971||Korean||draftsperson;sculptor;time-based media artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Kim, Shin Il""%20or%20""Shin Il Kim""&searchscope=1&SORT=A"|||||artasiamerica|http://artasiamerica.org/artist/detail/175
AAPI-1293|||||Kim, So Moon|So Moon Kim|1945||Korean|||Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""""%20or%20""So Moon Kim""&searchscope=1&SORT=A"||||||
AAPI-1294|||||Kim, Songyi|Songyi M. Kim|||Korean||mixed-media artist|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(Songyi%20Kim)&searchscope=1&SORT=R||||||
AAPI-1101|||||Kim, Soojin|Soojin Kim|||Korean||multidisciplinary artist|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Soo%20Jin%20Kim%22%20or%20%22Kim%2C%20Soojin%22%20or%20%22Soojin%20Kim%22)&searchscope=1&SORT=R||||||
AAPI-0278|500471565|Q7640082|107237673|n2010059087|Kim, Sung Hwan|Sung Hwan Kim|1975||Korean||installation artist;performance artist;sculptor;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kim%2C+Sung%20Hwan%22%20or%20%22Sung%20Hwan%20Kim%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Sung_Hwan_Kim ||
AAPI-0750|500464641|Q22276206|||Kim, Tchah Sup|Tchah Sup Kim|1940||Korean||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kim%2C+Tchah%20Sup%22%20or%20%22Tchah%20Sup%20Kim%22&searchscope=1|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Tchah+Sup+Kim%22||||
AAPI-1215|500041134|Q10855929|28539985|n85812068|Kim, Whanki|Whanki Kim|1913|1974|Korean||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Kim, Whanki""%20or%20""Whanki Kim""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Whanki_Kim||
AAPI-0903||Q16082134|23903075|n97872861|Kim, Willa|Willa Kim|1917|2016|Korean||designer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kim%2C+Willa%22%20or%20%22Willa%20Kim%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Willa_Kim||
AAPI-0751|500487885|Q112919010|||Kim Won Sook|Wonsook Kim|1953||Korean||draftsperson;painter;printmaker;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kim%2C+Wonsook%22%20or%20%22Wonsook%20Kim%22&searchscope=1||||||
AAPI-1216|500085713|Q112282248|||Woong Kim|Woong Kim|1944||Korean||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Kim, Woong""%20or%20""Woong Kim""&searchscope=1&SORT=A"||||||
AAPI-1100||Q111578582|||Kim, Yeong Gill|Yeong Gill Kim|1957||Korean||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Kim, Yeong Gill""%20or%20""Yeong Gill Kim""&searchscope=1&SORT=A"|||||artasiamerica|http://artasiamerica.org/artist/detail/28
AAPI-0279|500487886||||Kim, Yunghi|Yunghi Kim|1962||Korean||photographer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kim%2C+Yunghi%22%20or%20%22Yunghi%20Kim%22&searchscope=1||||||
AAPI-0277|500125591|Q4220699|35291119|nr00020660|Kimsooja|"Sooja ""Kimsooja"" Kim"|1957||Korean||conceptual artist;installation artist;multidisciplinary artist;multimedia artist;performance artist;textile/fiber artist;time-based media artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22kimsooja%22+or+%22kim+soo+ja%22+or+%22soo+ja+kim%22+or+%22kim+sooja%22+&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Kimsooja||
AAPI-1078|||||Kimura, Fumiko|Fumiko Kimura|1929||Japanese||painter;collagist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Kimura, Fumiko""%20or%20""Fumiko Kimura""&searchscope=1&SORT=A"||||||
AAPI-0280|500116985|Q6383565|39090252|no2004069843|Kimura, Keichi|Keichi Kimura|1914|1988|Japanese;Hawaiian (Kamaʻāina)||illustrator;painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kimura%2C+Keichi%22%20or%20%22Keichi%20Kimura%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Keichi_Kimura||
AAPI-0281||Q7634369|277122314|no2004070304|Kimura, Sueko Matsueda|Sueko Matsueda Kimura|1912|2001|Japanese;Hawaiian (Kamaʻāina)||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Kimura, Sueko Matsueda""%20or%20""Sueko Matsueda Kimura""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Sueko_Matsueda_Kimura||
AAPI-0282||Q6499082|264055906|n2012061656|Kina, Laura|Laura Kina|1973||Okinawan||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kina%2C+Laura%22%20or%20%22Laura%20Kina%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Laura_Kina||
AAPI-0283|500028862|Q5295749|93891446|n80067431|Kingman, Dong |Dong Moy Shu Kingman|1911|2000|Chinese||designer;painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&searcharg=Dong+Kingman&searchscope=1&HISTORY=|||Wikipedia|https://en.wikipedia.org/wiki/Dong_Kingman||
AAPI-0284|500081477|Q109809367|||Kira, Hiromu|Hiromu Kira|1898|1991|Japanese||photographer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kira,%20Hiromu%22%20or%20%22Hiromu%20Kira%22&searchscope=1&SORT=A||||||
AAPI-0785|500404192||||Kishi, Masatoyo|Masatoyo Kishi|1924|2017|Japanese||painter;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kishi%2C+Masatoyo%22%20or%20%22Masatoyo%20Kishi%22&searchscope=1||||||
AAPI-0285|||||Kitagaki, Nobuo|Nobuo Kitagaki|1918|1984|Japanese||collagist;designer;painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kitagaki,%20Nobuo%22%20or%20%22Nobuo%20Kitagaki%22&searchscope=1&SORT=A||||||
AAPI-0286||Q1290786|8771845|n83224050|Kitagawa, Tamiji|Tamiji Kitagawa|1894|1989|Japanese||painter;printmaker|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kitagawa%2C+Tamiji%22%20or%20%22Tamiji%20Kitagawa%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Tamiji_Kitagawa||
AAPI-0786||Q11518318|55712746|n88217814|Kiyama, Henry Yoshitaka|Henry Yoshitaka Kiyama|1885|1951|Japanese||illustrator;painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kiyama,%20Henry%20Yoshitaka%22%20or%20%22Henry%20Yoshitaka%20Kiyama%22&searchscope=1&SORT=A||||||
AAPI-0287|500474060|Q21063474|135145542682396642240||Kline, Josh|Josh Kline|1979||Filipino/a/x||installation artist;sculptor;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kline%2C+Josh%22%20or%20%22Josh%20Kline%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Josh_Kline_(artist)||
AAPI-1217||Q28922599|||Jae Ko|Jae Ko|1961||Korean||sculptor;installation artist;draftsperson|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Ko, Jae""%20or%20""Jae Ko""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Jae_Ko||
AAPI-1295|||||Ko, Kyongho Shin|Kyongho shin Ko|1965||Korean||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Ko, Kyongho Shin""%20or%20""Kyongho shin Ko""&searchscope=1&SORT=A"||||||
AAPI-0288||Q11462191|3997150688333212660007|no2017123304|Kobashigawa, Hideo|Hideo Kobashigawa|1917|2001|Japanese||painter;printmaker|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kobashigawa,%20Hideo%22%20or%20%22Hideo%20Kobashigawa%22&searchscope=1&SORT=A||||||
AAPI-0787|||||Kobayashi, Senko|Senko Kobayashi|1870|1911|Japanese||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kobayashi,%20Senko%22%20or%20%22Senko%20Kobayashi%22&searchscope=1&SORT=A||||||
AAPI-1218|||||Koh, Hein|Hein Koh|1976||Korean||painter;sculptor|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Koh, Hein""%20or%20""Hein Koh""&searchscope=1&SORT=A"||||||
AAPI-0864|500122517|Q925564|36149106169468491315|nr2006020429|"Koh, Terence; ""asianpunkboy"""|Terence Koh|1977||Chinese||book/paper/zine artist;draftsperson;multimedia artist;performance artist;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Koh%2C+Terence%22%20or%20%22Terence%20Koh%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Terence_Koh||
AAPI-0289||Q62026477|43366814||Koike, Kyo|Kyo Koike|1878|1947|Japanese||photographer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Koike%2C+Kyo%22%20or%20%22Kyo%20Koike%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Kyo_Koike||
AAPI-0944||Q111541630|||Kong, Franky|Franky Kong|1967||Hongkonger|||Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Kong, Franky""%20or%20""Franky Kong""&searchscope=1&SORT=A"||||||
AAPI-1183||Q4803327|||Kono, Asahachi|Asahachi Kono|1876|1943|Japanese||photographer|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Kono, Asahachi""%20or%20""Asahachi Kono""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Asahachi_K%C5%8Dno||
AAPI-0293|500128696|Q102225962|||Kosaka, Hirokazu|Hirokazu Kosaka|1948||Japanese||ink artist/calligrapher;conceptual artist;performance artist;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kosaka%2C+Hirokazu%22%20or%20%22Hirokazu%20Kosaka%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Hirokazu_Kosaka||
AAPI-1149|||||Kosmides, Kristie Fujiyama|Kristie Fujiyama Kosmides|||Japanese;Hawaiian (Kamaʻāina)||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Kosmides, Kristie Fujiyama""%20or%20""Kristie Fujiyama Kosmides""&searchscope=1&SORT=A"||||||
AAPI-1219|||||Kostiw, Alex Berlardo|Alex Kostiw|||Filipino/a/x||designer;printmaker;book/paper/zine artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Kostiw, Alex""%20or%20""Alex Kostiw""&searchscope=1&SORT=A"||||||
AAPI-0294||Q85625454|||Akiko Kotani|Akiko Kotani|1940||Japanese;Hawaiian (Kamaʻāina)||textile/fiber artist;draftsperson|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Kotani, Akiko""%20or%20""Akiko Kotani""&searchscope=1&SORT=A"|Met Collection|https://www.metmuseum.org/art/collection/search#!?q=Kotani%2C+Akiko&searchField=ArtistCulture|||artasiamerica|http://artasiamerica.org/artist/detail/189
AAPI-0788|||||Kotoku, Shiyei|Shiyei Kotoku|1890|1933|Japanese||painter;printmaker|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kotoku%2C+Shiyei%22%20or%20%22Shiyei%20Kotoku%22&searchscope=1||||||
AAPI-0295||Q111171489|||Ku, Fay|Fay Ku|1974||Taiwanese||draftsperson;painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Ku%2C+Fay%22%20or%20%22Fay%20Ku%22&searchscope=1|||||artasiamerica|http://artasiamerica.org/artist/detail/121
AAPI-0296|500104766|Q3816460|54730947|n82124883|Kubota, Shigeko|Shigeko Kubota|1937|2015|Japanese||performance artist;sculptor;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Kubota%2C+Shigeko%22%20or%20%22Shigeko%20Kubota%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Shigeko_Kubota ||
