Match point|ULAN ID|Library of Congress authority ID|Wikidata ID|Name|Birth date|Death date|Heritage/Ancestry|Watson Indexes|Description|Watsonline|Watsonline URL|Watsonline original|Wikipedia|Wikipedia URL|Met Collection|Met Collection URL|Notes
LA-1041|||Q110228998|Maristany, Hiram|1945||Puerto Rican;Afro-Latino/a/x;Nuyorican||photographer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=hiram+maristany&searchscope=1|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=hiram+maristany&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Hiram_Maristany|||
LA-1042|500062510|n88607287|Q3228920|Quiñones, Lee|1960||Puerto Rican||draftsperson;graffiti/street artist;muralist;painter;printmaker|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=Lee+and+Qui%C3%B1ones&searchscope=1|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=Lee+and+Qui%C3%B1ones&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Lee_Qui%C3%B1ones|||
LA-1043|500335381|no2003103607|Q3216025|Lady Pink (Sandra Fabara)|1964||Ecuadorian||graffiti/street artist;muralist;painter|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22lady%20pink%22%20or%20%22sandra%20fabara%22%20or%20%22fabara%2C%20sandra%22)&searchscope=1&SORT=R|https://library.metmuseum.org/search~S1/X?SEARCH=(%22lady%20pink%22%20or%20%22sandra%20fabara%22%20or%20%22fabara%2C%20sandra%22)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/Lady_Pink|||
LA-1044|500129192|no2006040453|Q28865204|Cordova, William|1971||Peruvian||collagist;draftsperson;installation artist;multidisciplinary artist;sculptor|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22cordova%2C%20william%22%20or%20%22william%20cordova%22)&searchscope=1&SORT=R|https://library.metmuseum.org/search~S1/X?SEARCH=(%22cordova%2C%20william%22%20or%20%22william%20cordova%22)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/William_Cordova|||
LA-1045||||Monsalve, Adriana|||||book/zine artist;photographer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Monsalve%2C+Adriana%22+or+%22Adriana+Monsalve%22&searchscope=1|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Monsalve%2C+Adriana%22+or+%22Adriana+Monsalve%22&searchscope=1|||||
LA-1046||||Cordeiro, Ana Paula|||Brazilian||book/zine artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Cordeiro%2C+Ana+Paula%22+or+%22Ana+Paula+Cordeiro%22&searchscope=1&sortdropdown=-&SORT=D&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Monsalve%2C+Adriana%22+or+%22Adriana+Monsalve%22%26SORT%3DD|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Cordeiro%2C+Ana+Paula%22+or+%22Ana+Paula+Cordeiro%22&searchscope=1&sortdropdown=-&SORT=D&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Monsalve%2C+Adriana%22+or+%22Adriana+Monsalve%22%26SORT%3DD|||||
LA-1047||||Diaz, Aurora|1989||Salvadoran||book/zine artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22diaz%2C+aurora%22+or+%22Aurora+Diaz%22+or+%22Bettys+%28Art+collective%29%22&searchscope=1|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22diaz%2C+aurora%22+or+%22Aurora+Diaz%22+or+%22Bettys+%28Art+collective%29%22&searchscope=1|||||
LA-1048|500061289|n90657937|Q327840|Rammellzee|1960|2010||Index of African American Artists|multimedia artist;painter;performance artist;sculptor;assemblage artist;graffiti/street artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=Rammellzee&searchscope=1|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=Rammellzee&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Rammellzee|||
LA-0712|||Q55604917|Smith, Nyugen E.|1976||Haitian (Ayitian);Trinidadian|Index of African American Artists|assemblage artist;mixed-media artist;multidisciplinary artist;painter;performance artist;photographer;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Smith%2C+Nyugen+E.%22%20or%20%22Nyugen+Smith%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Smith, Nyugen E.""%20or%20""Nyugen Smith""&searchscope=1&SORT=A"|Wikipedia|https://en.wikipedia.org/wiki/Nyugen_Smith|||
LA-0346|||Q118141609|Duroseau, Dominique|1978||Haitian (Ayitian)|Index of African American Artists|multidisciplinary artist;performance artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Duroseau%2C+Dominique%22%20or%20%22Dominique+Duroseau%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Duroseau, Dominique""%20or%20""Dominique Duroseau""&searchscope=1&SORT=A"|||||
LA-1207|500356407|||Adasme, Elías|1955||Chilean||designer;multimedia artist;photographer|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Adasme, Elías ""%20or%20""Elías Adasme""&searchscope=1&SORT=A"||||||active in Puerto Rico since 1983
LA-1209|500371736|||Alberty, Roberto|1930|1985|Puerto Rican||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Alberty, Roberto""%20or%20""Roberto Alberty""&searchscope=1&SORT=A"||||||founders of Mirador Azul (1957)
LA-1297|500082877||Q11213413|Antúnez, Nemesio|1918|1993|Chilean||architect;painter;printmaker|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Antúnez, Nemesio ""%20or%20""Nemesio Antúnez""&searchscope=1&SORT=A"||Wikipedia|https://en.wikipedia.org/wiki/Nemesio_Ant%C3%BAnez|||lived in new york from 1943-53
LA-1210|||Q94369484|Aponte, Inés|1956||Puerto Rican||draftsperson;multimedia artist;painter;time-based media artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Aponte, Inés ""%20or%20""Inés Aponte""&searchscope=1&SORT=A"||||||studied at Pratt
LA-1211|500371777|||Avalo, Ricardo|1967||Puerto Rican||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Avalo, Ricardo""%20or%20""Ricardo Ávalo""&searchscope=1&SORT=A"||||||
LA-1289|||Q81919574|Baeza, Felipe|1987||Mexican||collagist;printmaker|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Baeza, Felipe""%20or%20""Felipe Baeza""&searchscope=1&SORT=A"||||||active in brooklyn, born in Guanajuato
LA-1213|500371779||Q94689137|Ballester, Diógenes|1956||Puerto Rican||draftsperson;installation artist;painter;printmaker;time-based media artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Ballester, Diógenes ""%20or%20""Diógenes Ballester ""&searchscope=1&SORT=A"||||||studied at the Printmaking Workshop in New york in 1981; Diogenes' Studio was founded in1987 in El Barrio (Spanish Harlem) of New York City and has been in continuous operation for 24 years
LA-1279|500116854|||Baney, Raph|1929|2014|Trinidadian||installation artist;sculptor|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Baney, Raph""%20or%20""Ralph Baney""&searchscope=1&SORT=A"||||||husband of Vera
LA-1280|500117058|||Baney, Vera|1930|2008|Trinidadian||ceramicist / potter;installation artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Baney, Vera""%20or%20""Vera Baney""&searchscope=1&SORT=A"||||||wife of Ralph
LA-1258|||Q7260778|Belpré, Pura|1899|1982|Puerto Rican||performance artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Belpré, Pura""%20or%20""""&searchscope=1&SORT=A"||Wikipedia|https://en.wikipedia.org/wiki/Pura_Belpr%C3%A9|||
LA-1217|500333306||Q5041840|Betancourt, Carlos|1966||Puerto Rican||installation artist;multidisciplinary artist;photographer|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Betancourt, Carlos""%20or%20""Carlos Betancourt""&searchscope=1&SORT=A"||Wikipedia|https://en.wikipedia.org/wiki/Carlos_Betancourt_(artist)|Met Collection|https://www.metmuseum.org/art/collection/search?q=Betancourt,%20Carlos&searchField=ArtistCulture|studied in Florida
LA-1218|500371782|||Betancourt, John|1949||Puerto Rican||photographer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Betancourt%2C+John%22+or+%22John+Betancourt%22+not+%22Leclerc%22+not+%22philip%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Betancourt%2C+John%22+or+%22John+Betancourt%22+not+%22Leclerc%22%26SORT%3DA||||||
LA-1219|500371783|||BIKISMO|1981||Puerto Rican||graffiti/street artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""BIKISMO""%20or%20""Bikismo""&searchscope=1&SORT=A"||||||
LA-1220|500371753||Q47456252|Blondet, Carmen Inés|1945||Puerto Rican||sculptor|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Blondet, Carmen Inés""%20or%20""Carmen Inés Blondet""&searchscope=1&SORT=A"||||||
LA-1222|500330815|||Bonilla Norat, Félix|1912|1992|Puerto Rican||draftsperson;painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Bonilla Norat, Félix""%20or%20""Félix Bonilla Norat""&searchscope=1&SORT=A"||||||
LA-1223|500371785|||Bosques, Javier|1985||Puerto Rican||installation artist;painter;photographer;printmaker;sculptor;time-based media artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Bosques, Javier ""%20or%20""Javier Bosques""&searchscope=1&SORT=A"||||||
LA-1224|500198378||Q4095155|Botello, Ángel|1913|1986|Spanish||painter;printmaker;sculptor|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Botello, Ángel""%20or%20""Ángel Botello-Barros""&searchscope=1&SORT=A"||Wikipedia|https://en.wikipedia.org/wiki/%C3%81ngel_Botello|||born in Spain, active in Puerto Rico
LA-1281||||Briseño, Andy|||Nicaraguan||book/zine artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Briseño, Andy""%20or%20""Andy Briseño""&searchscope=1&SORT=A"||||||1 zine in Watson already
LA-1277|500116344|no2001095319|Q547372|Bruguera, Tania|1968||Cuban||performance artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Bruguera, Tania""%20or%20""Tania Bruguera""&searchscope=1&SORT=A"||||||splits time between Havana and Ny
LA-1227|500371789|||Bueso, Andy|1950|2000|Puerto Rican||designer;painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Bueso, Andy ""%20or%20""Andy Bueso""&searchscope=1&SORT=A"||||||studied at Pratt
LA-1229||||Burgos, Annex|1965||Puerto Rican||assemblage artist;installation artist;painter;sculptor|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Burgos, Annex""%20or%20""Annex Burgos""&searchscope=1&SORT=A"||||||studied at Pratt
LA-1296|500117351||Q46122537|Calderón, Juan Carlos|1932||Bolivian||architect|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Calderón, Juan Carlos""%20or%20""Juan Carlos Calderón""&searchscope=1&SORT=A"||||||studied at Oklahoma State, graduated 1957, stayed in US and worked with various architects in the United States including Royston Hanamoto and Beck & Abey until 1972
LA-1295|500041114||Q5939993|Calzada, Humberto|1944||Cuban||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Calzada, Humberto""%20or%20""Humberto Calzada""&searchscope=1&SORT=A"||Wikipedia|https://en.wikipedia.org/wiki/Humberto_Calzada|||moved to the US in 1960
LA-1231|500333313||Q6165442|Cambre, Javier|1966||Puerto Rican||draftsperson;installation artist;painter;photographer;sculptor;time-based media artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Cambre, Javier""%20or%20""Javier Cambre""&searchscope=1&SORT=A"||Wikipedia|https://en.wikipedia.org/wiki/Javier_Cambre|||
LA-1294|500111024||Q704609|Candela, Félix|1910|1998|Spanish;Mexican||architect|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Candela, Félix ""%20or%20""Félix Candela""&searchscope=1&SORT=A"||Wikipedia|https://en.wikipedia.org/wiki/F%C3%A9lix_Candela|||
LA-1233|500372479||Q17305754|Carmona, Williams|1967||Cuban;Puerto Rican||painter;printmaker;sculptor|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Carmona, Williams""%20or%20""WIlliams Carmona""&searchscope=1&SORT=A"||Wikipedia|https://en.wikipedia.org/wiki/Williams_Carmona|||born in Cuba; moved to PR
LA-1286|||Q3293392|Carreño, Mario|1913|1999|Cuban||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Carreño, Mario""%20or%20""Mario Carreño""&searchscope=1&SORT=A"||Wikipedia|https://en.wikipedia.org/wiki/Mario_Carre%C3%B1o_Morales|||lived in US from 1944-1950 and was very active in New York's Caribbean avant-garde
LA-1235|500345279|||Carrero, Jaime|1931|2013|Puerto Rican||draftsperson;painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Carrero, Jaime""%20or%20""Jaime Carrero""&searchscope=1&SORT=A"||||||
LA-1236|500372482|||Carrión, Camilo|1973||Puerto Rican||draftsperson;painter;printmaker|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Carrión, Camilo""%20or%20""Camilo Carrión""&searchscope=1&SORT=A"||||||
LA-1285|500027773||Q432546|Charlot, Jean|1898|1979|Aztec;Mexican||draftsperson;illustrator/cartoonist/comic book artist;muralist;painter;printmaker;sculptor|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Charlot, Jean""%20or%20""Jean Charlot""&searchscope=1&SORT=A"||Wikipedia|https://en.wikipedia.org/wiki/Jean_Charlot|Met Collection|https://www.metmuseum.org/art/collection/search?q=Charlot%2C+Jean&searchField=ArtistCulture&era=A.D.+1900-present|Great-grandfather immigrated to Mexico in the 1820s and married a woman who was half-Aztec. Myth about Charlot that he was descendant of Aztec royalty
LA-1291||||Chervin, Catalina|1953||Argentinian||printmaker|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Chervin, Catalina""%20or%20""Catalina Chervin""&searchscope=1&SORT=A"||||Met Collection|https://www.metmuseum.org/art/collection/search?q=Chervin,%20Catalina&searchField=ArtistCulture|Lives and works between New York and Buenos Aires, Argentina
LA-1240|500372346||Q107271454|Chiesa, Wilfredo|1952||Puerto Rican||designer;painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Chiesa, Wilfredo""%20or%20""Wilfredo Chiesa""&searchscope=1&SORT=A"||Wikipedia|https://en.wikipedia.org/wiki/Wilfredo_Chiesa|||moved to Massachusetts
LA-1244|500371768|||Colón Morales, Rafael|1941||Puerto Rican||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Colón Morales, Rafael""%20or%20""Rafael Colón Morales""&searchscope=1&SORT=A"||||||
LA-1246|500372508||Q5186336|Córdova, Cristina|1972||Puerto Rican||ceramicist / potter;sculptor|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Córdova, Cristina ""%20or%20""Cristina Córdova""&searchscope=1&SORT=A"||Wikipedia|https://en.wikipedia.org/wiki/Cristina_C%C3%B3rdova|||
LA-1247|500372510|||Cotto, Sixto|1955|2015|Puerto Rican||designer;painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Cotto, Sixto""%20or%20""Sixto Cotto""&searchscope=1&SORT=A"||||||
LA-0491|||Q110140575|"Cuellar, Rodolfo ""Rudy"""|1950||Chicano/a/x||graphic artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Cuellar, Rodolfo ""Rudy""""%20or%20""Rodolfo Ojeda Cuellar""&searchscope=1&SORT=A"||||||born in CA
LA-1254|500341826||Q98113969|Delgado, Osiris|1920|2017|Puerto Rican||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Delgado, Osiris""%20or%20""Osiris Delgado""&searchscope=1&SORT=A"||Wikipedia|https://en.wikipedia.org/wiki/Osiris_Delgado|||art history professor at the University of Puerto Rico
LA-1066||||Díaz, Alexis|1982||Puerto Rican||draftsperson;installation artist;muralist;painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Díaz, Alexis""%20or%20""Alexis Díaz""&searchscope=1&SORT=A"||||||
LA-1067||||Diaz, Jorge|1974||Puerto Rican||installation artist;sculptor|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Diaz, Jorge""%20or%20""Jorge Diaz""&searchscope=1&SORT=A"||||||
LA-1068||||Díaz, Lope Max|1943||Puerto Rican||painter;printmaker|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Díaz, Lope Max ""%20or%20""Lope Max Díaz""&searchscope=1&SORT=A"||||||MA Hunter College
LA-1273|||Q45127619|Dumit Estévez, Nicolás|1967||Dominican||performance artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Dumit Estévez, Nicolás ""%20or%20""Nicolás Dumit Estévez Raful Espejo""&searchscope=1&SORT=A"||||||works in NY
LA-1301|500330846||Q970900|Duval-Carrié, Edouard|1954||Haitian (Ayitian)||installation artist;painter;sculptor|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Duval-Carrié, Edouard""%20or%20""Edouard Duval-Carrié""&searchscope=1&SORT=A"||Wikipedia|https://en.wikipedia.org/wiki/Edouard_Duval-Carri%C3%A9|||
LA-1283|500118292||Q3471901|Eleta, Sandra|1942||Panamanian||photographer|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Eleta, Sandra""%20or%20""Sandra Eleta""&searchscope=1&SORT=A"||Wikipedia|https://en.wikipedia.org/wiki/Sandra_Eleta|||studied in NY throughout the 1960s and 70s
LA-1282|500071225||Q20824294|Fernández, Agustín|1928|2006|Cuban||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Fern%C3%A1ndez%2C+Agust%C3%ADn+%22+or+%22Agust%C3%ADn+Fern%C3%A1ndez%22+not+%22Pacheco%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Fern%7Bu00E1%7Dndez%2C+Agust%7Bu00ED%7Dn+%22+or+%22Agust%7Bu00ED%7Dn+Fern%7Bu00E1%7Dndez%22%26SORT%3DA||Wikipedia|https://en.wikipedia.org/wiki/Agust%C3%ADn_Fern%C3%A1ndez_(artist)|||moved to NY in 1972 as political exile
LA-1073||||Figueroa, José Manuel|1928|1964|Puerto Rican||draftsperson;painter;printmaker|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Figueroa, José Manuel ""%20or%20""José Manuel Figueroa""&searchscope=1&SORT=A"||||||naive' artist
LA-1074||||Figueroa, Raimundo|1957||Puerto Rican||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Figueroa, Raimundo""%20or%20""Raimundo Figueroa""&searchscope=1&SORT=A"||||||
LA-1075|||Q107582628|Firpi, Eduardo|1951|2011|Puerto Rican||photographer|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Firpi, Eduardo""%20or%20""Eduardo Firpi""&searchscope=1&SORT=A"||||||studied at university of ohio and worked for Philip Harrington (National Geographic
LA-1078|500331712||Q7290483|Frade, Ramón|1875|1954|Puerto Rican||architect;painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Frade, Ramón ""%20or%20""Ramón Frade""&searchscope=1&SORT=A"||Wikipedia|https://en.wikipedia.org/wiki/Ram%C3%B3n_Frade|||
LA-1080||||García Rivera, Martín|1960||Puerto Rican||painter;printmaker|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""García Rivera, Martín""%20or%20""Martín García Rivera""&searchscope=1&SORT=A"||||||MA from Pratt
LA-1063|||Q28869825|Gardère, Paul|1944|2011|Haitian (Ayitian);Afro-Latino/a/x|Index of African American Artists|painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Gardère, Paul ""%20or%20""Paul Claude Gardère""&searchscope=1&SORT=A"||Wikipedia|https://en.wikipedia.org/wiki/Paul_Gard%C3%A8re|||lived and worked in Brooklyn
LA-1057|||Q352356|Gerzso, Gunther|1915|2000|Mexican||designer;painter;printmaker|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Gerzso, Gunther""%20or%20""Gunther Gerzso""&searchscope=1&SORT=A"||||Met Collection|https://www.metmuseum.org/art/collection/search?q=Gerzso,%20Gunther&searchField=ArtistCulture|lived in OH when studying design
